reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,appVersion
09b07388-6306-4b4a-bd90-e8705d43f9a3,Rayana Jakasurya,https://play-lh.googleusercontent.com/a/ACg8ocIubTMBoJzjRU-ow5WGTkXAU4wCdxa5OaMjttNk4X_2vjEerg=mo,Pengalaman pertama pake aplikasi MRT-J sangat memuaskan dan terbantu sekali. Pembelian tiket pun sangat mudah dan QR code tidak bermasalah saat tap in dan tap out stasiun MRT. Petugas di lapangannya pun sangat ramah dan membantu sekali untuk saya dan keluarga yang baru pertama kali naik MRT Jakarta.,5,1,3.0.63,2022-08-01 04:34:07,,,3.0.63
150fe951-4087-48b4-be34-d461f2472312,Deriz Zeelove,https://play-lh.googleusercontent.com/a-/ALV-UjU96zeOR_0FZFIWhVvFwfTER46qoPrf_837ASG4ep_IU8Chdn-a,Sangat membantu,5,0,4.8.3,2025-02-11 12:46:50,"Hai, Kak Deriz Zeelove. Terima kasih atas apresiasinya, ya. Kami terus berkomitmen memberikan pelayanan yang terbaik bagi semua Teman Setia MRT. Pantau dan ikuti terus media sosial kami untuk info terbaru. 😊 -GS",2025-02-12 11:07:06,4.8.3
5e6a5a6e-aa7f-40dc-b2fa-2396051647a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Alhamdulillah, sudah merasakan naik MRT-Jakarta, semuanya serba tertib teratur, dan yang paling penting cepat & bebas dari kemacetan.",5,10,1.1.5,2019-03-30 12:44:30,,,1.1.5
07a902e9-736e-4cc4-8598-a80b764409dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Update lagi dengan alarm kedatangan, alarm keberangkatan dan alarm ketika mau sampai stasiun tujuan",5,12,,2019-08-24 21:58:39,,,
83258b49-785b-49fb-b11c-a5d3b6acc9cd,Mas Odeng,https://play-lh.googleusercontent.com/a-/ALV-UjXNMtIhd9hUsiDDBHCRa19BQSXiJZ7a1WEpi8H6F0z_8EFnTeA,"semoga bermanfaat dengan baik, upgradenya semoga terus berkembang tanpa bug",5,2,3.0.9,2021-04-16 13:54:22,,,3.0.9
7857f7d0-296e-47bd-94b0-779211558c98,purwantoro purwantoro,https://play-lh.googleusercontent.com/a/ACg8ocKFrjlxEmvDkhltHnoZr49A4HeyT1w8Qa-SIUIbbcUbPUSsTQ=mo,"sudah daftar, mudah dan cepat, tetapi blm dicoba aplikasinya",5,1,3.1.7,2023-03-10 03:49:00,,,3.1.7
5b2a99a2-814b-4669-b1ab-b192f16b390d,Rahmawati Suci.m,https://play-lh.googleusercontent.com/a/ACg8ocJFaFSj9hDfFBQyeprCpLtNlJFdeD6IN-j9CpCTQUlNDSVjsJI=mo,"KEREN banget gampang juga pesennya, kemarin beli yang grup buat 4 orang jdi bisa naik mrt bareng temen2 tanpa harus punya kartu",5,4,3.0.55,2022-03-21 15:58:14,,,3.0.55
d39bd2ab-0242-4273-b20b-f4634b6b6d32,agus kuncoro,https://play-lh.googleusercontent.com/a-/ALV-UjV4O6bZHlzJCFllNi6v5aiAVbzPiI-5xn4CnDYAcnrsr195teg,"Menyenangkan bersama keluarga, bisa sampai tujuan dengan cepat dan biaya murah.",5,1,3.1.11,2023-04-18 06:20:45,,,3.1.11
bde73f85-aab4-4c2f-8103-77769080cb27,Lis Bunda Inspira,https://play-lh.googleusercontent.com/a-/ALV-UjXVvnAeUhwQlrlgMVWrwaW_o5wn1jNVCdtHJnWAHWZ6jHPwfER0,"mantap... sangat menolong, ga perlu lagi harus beli 5 kartu buat bawa 4 anak , cukup scan beres",5,1,3.1.5,2023-01-01 05:03:30,,,3.1.5
258a1d32-cde4-4ecf-ac7b-b38c8db75aae,Daisylawati Bismo,https://play-lh.googleusercontent.com/a-/ALV-UjVRIHluiOGxx0Zg7hd4typoOFo-zQ0_hb6W26vZssNNxstnJh4Wmw,"senang ada transportasi ini, sangat mempermudah transportasi, simple, cepat, tepat.",5,1,3.1.11,2023-04-29 00:55:41,,,3.1.11
5a53f5a6-07af-4018-ba74-7b6d4193b1fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat membantu perjalanan dengan aman, lancar, dan nyaman. semoga tetap jaya MRT.",5,5,1.1.4,2019-03-25 14:25:51,,,1.1.4
c551e3a4-f0f4-4c38-868b-5a14c0739ab9,Handono Adi Sulistyo,https://play-lh.googleusercontent.com/a/ACg8ocIQDOHdh42vNQuGLrh-YEgFWjPSTtxEuypdqemMtZ_UAA1_tw=mo,"Transportasi massal yang cepat, tepat waktu dan nyaman dan terintegrasi dengan modal transportasi lainnya",5,1,3.1.3,2022-09-18 03:15:36,,,3.1.3
c0b236af-d84c-4c7b-b0ee-84c47558111f,Andri,https://play-lh.googleusercontent.com/a/ACg8ocKgurUbWqJJlbUAKkHuqnDMR0ZoZusdl9rkWNvP2xbSVwxAxA=mo,"MRT Jakarta adalah moda sarana transportasi Publik. Perlu di iklankan di media masa, agar Masyarakat semakin familiar dan ditingkatkan sarana pelayanannya. Dengan ada nya moda transportasi 🚇🚍🚋 Publik yang nyaman dan tepat waktu, maka masyarakat akan beralih dari moda transport pribadi ke sarana moda transportasi Publik. kerja sama Tim yang solid adalah kunci jawaban nya untuk membentuk suatu layanan moda transportasi yang Tangguh dan berkelas. Hormat saya, Andri H Terima Kasih.",5,5,3.0.63,2022-07-02 11:03:39,,,3.0.63
0517e680-8879-4b50-bdbf-4a11bc022e5f,Redmi Rudi,https://play-lh.googleusercontent.com/a/ACg8ocJPb8QD7HVK8GS48aARSaQ0F_b9GcTMJzpIl3KpNg_hKJo3WQ=mo,"Kode refeal : 716605 update, tambahkan alarm kedatangan dan ketika sampai tujuan",5,4,3.0.23,2021-08-09 01:40:24,,,3.0.23
b2f90664-c6ef-499b-95cc-9b6e58f2eaa9,Daavinc Ok,https://play-lh.googleusercontent.com/a-/ALV-UjVnX_ib2MBUi578fznPiW8agrPJ2_NsxWv5z5we_Q7zWeOa7VRH,Aplikasinya setiap kali liat jadwal perjalanan selalu kluar sendiri,5,3,3.0.45,2021-12-30 10:22:51,,,3.0.45
e161df40-1e7d-428e-81a1-3bc42bc816d0,esti widyastuti,https://play-lh.googleusercontent.com/a/ACg8ocKdk2xwZ6gddhDGM73oet_699F5jT6EhKyPEuA_sehhSbyHjQ=mo,"perjalanan jadi lebih cepat dan tepat waktu, terimakasih",5,0,3.0.65,2022-09-06 11:49:38,,,3.0.65
6aae2be7-1e5a-4f23-a0f5-1ce0065fb221,Renseo Gabut,https://play-lh.googleusercontent.com/a-/ALV-UjX5s-IY-DaOSkcG_PDkoIeSOm2HeHbiivEvSx-qPnXV7_7H2V_F,"semoga lancar , masih bakal berubah rating kalau ketemu bug",5,1,3.1.11,2023-04-11 07:44:36,,,3.1.11
068ae25e-5f94-4bdb-87d5-0608e4f320e8,Yovita Sriwardani,https://play-lh.googleusercontent.com/a/ACg8ocJD1yyTt-eadXoyhM2keuMTzn40lmD7mwQQX5sf7_L3okM-tvQ6=mo,"MRR keren, aman dan nyaman, tp mahal adain promo sesekali",5,1,4.0.1,2023-09-04 00:24:20,,,4.0.1
f34d60c8-4a4b-4c8c-85a7-9806dd015d6a,"Widayati Soetrisno, SE, MM",https://play-lh.googleusercontent.com/a-/ALV-UjVYkwpMXnr8RuxU_KQINypUwnGmSynSGHiTLugvxNSIVR2yVfjvmA,"Sebelumnya saya capek naik turun platform di KRL Jabodetabek dan khalayak yg naik bermacam-macam. Sekarang dg MRT Jakarta sy merasa lebih aman untuk masuk gerbong dg platform yang datar dan penumpang yg sudah lebih memperhatikan kesehatan / prokes dan selevel orang kantoran. Memang di beberapa tujuan, sy harus membayar lebih mahal dg mobil on-line, tetapi perasaan ""secure"" dan ""nyaman"" membuat sy sbg lansia (usia 70 tahun) tidak merasa capek bepergian dg MRT. Terima kasih MRT Jakarta",5,0,3.0.65,2022-08-24 16:14:58,,,3.0.65
584cd276-44a4-4fb4-bea7-e3ac53e853ba,Akhmad Hakim,https://play-lh.googleusercontent.com/a-/ALV-UjW0IwADt3fmNQNWXTvFHCiXQmT2f7E-cuCIcgHFsX_AXQsvlC23,"Semoga lebih banyak lagi rute MRT di Jakarta agar begitu keluar Rumah, Kantor, pasar, pusat perbelanjaan, bengkel, tinggal jalan kaki sebentar langsung naik MRT. Begitu pun sebaliknya ketika datang langsung tiba di tujuan tanpa naik moda transportasi lain yang harus menunggu lama.",5,4,3.0.55,2022-03-19 08:12:36,,,3.0.55
cee189d5-409d-48e5-a669-946e07e26a20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren canggih lucu aman tertib bersih nyaman ramah disabilitas cepat sekali tepat waktu indonesia maju wifi 5g 4g fasilitas umum hrs lengkap kereeeeeeeeeeen sekaliiiiiiiiiiiiiiii,5,24,1.1.5,2019-03-30 03:45:03,,,1.1.5
ae1a1910-572f-4765-b1c1-453f0bda9f94,Toto Rifanto,https://play-lh.googleusercontent.com/a-/ALV-UjWo-RwlQ0-G8b0OsUuonrsyNZSnf8l_QbTmtrLRj4qSBKHFXHIM,"terimakasih MRT Jakarta, pelayanan terbaik yang luar biasa. singkatnya HP saya mati di st.Istora Mandiri, dan selalu gagal untuk top up saldo emoney..jadinya mba Cindy (petugas St.Istora Mandiri) menawarkan untuk di charge HPnya selama 10 menit, sudah gitu jaringan di HPku hilang, eh mbanya nawarin untuk Hotspot (karna kalo Wifi st. harus login dulu, lamaaa). alhamdulillah akhirnya jadi bisa pulang karna pelayanannya luar biasa. Angkat mba Cindy jadi organik min, orang baik, pelayananny maksimal",5,0,3.1.11,2023-06-01 15:57:26,,,3.1.11
721e9498-bb44-426f-be79-3e001e4bad9c,rista huzaini,https://play-lh.googleusercontent.com/a-/ALV-UjXRfmYz-w-y1rgel7qeKaVcInDj7hcg70y4Q94dOcjoDRsuxDk,"bersih, nyaman, keamanan bagus, semoga aja MRT bisa nambah rute ke banyak kota, seperti ke bogor.",5,1,3.0.63,2022-07-04 05:38:01,,,3.0.63
da84628d-5901-4ae6-9fbd-9572efdaf1e3,Abiyyu Syafiq,https://play-lh.googleusercontent.com/a/ACg8ocK3Lwhc8vH2909imVKmr-7LuVyfICMHARD4u2Qroo7naeoHdVk=mo,Bagus dan nyaman ❤️,5,0,4.7.8,2025-01-16 23:55:00,"Hai, Kak Abiyyu Syafiq. Terima kasih atas apresiasinya, ya. Kami terus berkomitmen memberikan pelayanan yang terbaik bagi semua Teman Setia MRT. Pantau dan ikuti terus media sosial kami untuk info terbaru. 😊 -SY",2025-01-19 07:38:14,4.7.8
9b9497f4-5ae4-4af9-ab6e-0c15d59aad64,Attar Darnis,https://play-lh.googleusercontent.com/a-/ALV-UjVnPkCaTbaqiscez6bQk7ygq0IEUDbrtZHiysoc3guraEsw2lRh,"Aplikasi sangat bagus, memudahkan saya melakukan perjalanan ke Jakarta.. 😃😄",5,6,3.0.57,2022-06-08 15:40:33,,,3.0.57
408aea8e-d227-48e0-9627-0ec779bc5280,Cici Cikuw,https://play-lh.googleusercontent.com/a-/ALV-UjWPDxWPqJuqs8UFA4icfG6JZXCmm21ejstOWYNpxVsTNPq0URhk,"menyenangkan, nyaman, bersih, penjaga jya ramah dan sangat membantu",5,6,3.0.45,2021-12-31 02:50:23,,,3.0.45
2ff3d534-ba92-4def-b7be-1596a4ea12cb,Reni Anggit wahyu maharani,https://play-lh.googleusercontent.com/a/ACg8ocL2hy_c407la0T7YM0EKSNBYl7lhqp14drPKI9HC-1INh8ioA=mo,"Bagus ,enak adem nyaman dan sangat mudah untuk cara pemesan tiket ny . naik pas ulang tahun jakarta 22 juni 2024 .",5,8,4.3.4,2024-06-22 06:50:59,,,4.3.4
873649e2-defb-43dc-99f0-b2a257c74018,Oliviaa_,https://play-lh.googleusercontent.com/a/ACg8ocInB6zds1AwIe9Q9ex7RjGl1bquPUtLp8IvSGncRKOIjoU87w=mo,"baguss banget, aplikasinya berisi informasi yang jelas dan dapat dimengerti",5,1,3.1.3,2022-10-12 05:41:51,,,3.1.3
02cff386-9999-474c-b799-18760330c315,Meidrik Ousama Binladen,https://play-lh.googleusercontent.com/a-/ALV-UjVTbAX71j-JBOQsgaqxZoJeyyq-OMs9J8l-pxWeE0yE7r5GaaZ-,"Kereta oke aplikasi interfacenya ok, pertahankan.",5,3,2.0.87,2020-12-27 09:52:04,,,2.0.87
5febedc9-4dd4-47a7-ae99-5f368a4cdcf8,grass goingtoorchid,https://play-lh.googleusercontent.com/a-/ALV-UjUi4fnSfBdPSXKgb6rQ_ys-u9W7I6ghPsrFxi0UBb7jrhOB784k,"tidak perlu kartu pembayaran elektronik lagi, simple dan mudah digunakan",5,1,3.0.43,2021-12-21 00:12:26,,,3.0.43
e6600115-4ad6-4682-87f9-782138e72ad4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus aplikasinya tingkatkan terus pelayanan kereta mrtnya,5,0,1.1.5,2019-03-31 01:24:33,,,1.1.5
3f62d462-320b-4ff1-9b54-01a6d4eba0af,Rere Rahardjo,https://play-lh.googleusercontent.com/a-/ALV-UjUHCOsLNjFgYTQ8xXvowmDVzf6tBJ1x2ZLofN94j8nuZtA75V2p,blom coba smoga aja aplikasinya bisa mempermudah perjalanan 😊👍,5,0,3.1.7,2023-01-29 03:21:56,,,3.1.7
190f9b21-cdc5-4488-93f7-393f717fe0f6,santoso fyan,https://play-lh.googleusercontent.com/a-/ALV-UjU3H9SZaxZjLiIYzmcq6vOORvmezkoIlhk6g_F245Hq__kkj8g,"Seneng bgt naik MRT selain bersih, ontime jugaaa terintegrasi dengan moda TJ, KRL dan JakLingko 👏👏👏",5,3,3.0.59,2022-06-23 14:41:20,,,3.0.59
e174762c-288c-4b4a-b454-37c8431e259e,chairu ummatin,https://play-lh.googleusercontent.com/a/ACg8ocKCzF3kqg6gHlMv0wkIGcJ2pQ2oD1TTkApul0_WBQ4X-kgoug=mo,"trkadang lemot, trkadang bgs. udh 4x uninstall bru yg ke 5 donlot agar bs masuk akun",5,0,3.0.57,2022-05-17 01:37:16,,,3.0.57
21c0304a-4d98-4c92-b24e-f0e426c54f10,Kang Rey Indorihan,https://play-lh.googleusercontent.com/a-/ALV-UjUp-Tm-tL5vFn2sKk0osw-5lRAzu5FLwN9sTvOTG0dsAzUQQjI06Q,Transportasi terbaru di DKI jakarta. Rute nya hanya dari Lebak bulus Tujuan Bundaran HI / arah sebaliknya Bundaran HI tujuan Lebak Bulus @indorihan 2019,5,69,1.1.5,2024-05-29 05:49:34,,,1.1.5
539e4edb-4e6b-4c78-a95c-43997eae019f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mudah2an untuk daerah bekasi cepat rampung. Karena macet terus di tol 😂😂😂😂,5,0,,2019-05-30 23:09:17,,,
300a6b86-906e-447e-9694-feb8c7ce8c95,Dody Muhamad,https://play-lh.googleusercontent.com/a/ACg8ocJnu5U3JLWYYjdp-DQXD-1S1JN57NcHUbIoXkEuOMsgfkPLxA=mo,"aplikasi mudah & simple, trims pak Anies 66",5,0,3.1.11,2023-05-15 14:25:44,,,3.1.11
5523edd4-e0e9-46fd-9582-af635abe91bc,condro hafidz,https://play-lh.googleusercontent.com/a-/ALV-UjW_J_oshZRTYQO5uKvzTtRSnIPERPUL1Xq-49mwKNn6QBKxprLO,"mudah""an berguna aplikasi mrt nya buat naik mrt. terimakasih sukses selalu PT. MRT.",5,1,3.0.57,2022-05-30 07:17:03,,,3.0.57
c85a5714-b2b3-4241-b543-1c061b70642e,Eva Loula Pranowo,https://play-lh.googleusercontent.com/a-/ALV-UjW7ICveY4W4rGldOSF-0sIsoSA0OC2QOiMBG_Hlbc2kbH2qR83Z,"Bagus dan mudah beli tiket, bisa nonton film gratis juga di perjalanan",5,9,3.0.43,2021-11-26 12:29:45,,,3.0.43
dcdcf4c0-fcaf-47ff-8b71-3750c712858f,Raffi Maulana Hadi,https://play-lh.googleusercontent.com/a-/ALV-UjUSCRKOyvkBEZQJCVM50wTbKD2Oe_ZF18k6Ap1HT6VXT4E8I4kz,"Aplikasi saat ini tidak ada masalah, apabila ada masalah rating akan berubah",5,1,3.0.43,2021-12-18 09:01:08,,,3.0.43
6a5543e3-c74a-4c21-99f7-484ee86a44c7,Freakie Punchs,https://play-lh.googleusercontent.com/a-/ALV-UjW75OurBVHgxXvXgAWnPadc_45Bb1aVlNWiqHGBoGY3Auj3eQ7y,"Dear MRT-J App Team,Tolong tambahkan fitur history pada fitur cek saldo MRT multi trip.Terima kasih.Semangat terus Team!",5,0,3.1.11,2023-07-06 09:01:23,,,3.1.11
03e9fac4-0d14-47f8-946d-80401a3d785d,TRA JOURNEY,https://play-lh.googleusercontent.com/a-/ALV-UjVGIpJGeSrt2pnNZFMwEok6cClQ4SSe3OOiTNUXitL9tTiWMSGJ,aplikasi membantu sekali memudahkan pembayaran atau transaksi,5,2,3.0.15,2021-06-08 22:56:43,,,3.0.15
98529ca9-3ab5-40ad-a494-1e292e346691,Gleen Pratama,https://play-lh.googleusercontent.com/a/ACg8ocIRHjUaVmh9zJgX7OwZfhvoLkh_XhWYN6987QmWiDjKtvl5iA=mo,mantap.. pasti lolos tiket scan masuk bisa.,5,0,3.1.11,2023-05-31 08:53:03,,,3.1.11
d4228afb-1e9f-4021-952a-5f028709f746,Des Miati,https://play-lh.googleusercontent.com/a-/ALV-UjUCnIidE-t1c6cCSXXs3JDDPBfKlendvfi6KXmSfmwKkvaJ93J9,Transportasi umum modern cepat mudah dan murah,5,1,3.1.11,2023-05-17 14:38:54,,,3.1.11
1cdb7ee5-7f20-4bed-b549-8696a0373718,Gunawan Hasyim,https://play-lh.googleusercontent.com/a/ACg8ocLBAvWYScMZVZt7hB11muS21dks_mp8J2W0sDiVeEM5pAy8bw=mo,"Menunjang transportasi yg handal, solusi mencegah bertambahnya kemacetan.",5,0,,2023-02-24 16:59:22,,,
014723be-0cf8-46eb-946b-42ddab9caa1e,teguh sumantri,https://play-lh.googleusercontent.com/a-/ALV-UjV4xcUoI8cxOQtoAts2Ub28Y29PiwclAFGQbuuh1iyuaHeZKbc,Aplikasi MRT sangat memudahkan untuk membeli ticket perjalanan Dan informasi status perjalanan juga tersedia,5,5,3.0.31,2021-10-28 00:07:42,,,3.0.31
2f627bf4-cfdc-4fad-9f51-1500b7cf7783,Cg Gev,https://play-lh.googleusercontent.com/a-/ALV-UjWeBrpA0cI63ivgizzon3wtJf316VylLxMu90f9lA-V6Zcd6KIM,"Hmmm baru download, udah keburu beli tiket yg Multitrip nya😅🤣",5,0,,2021-04-15 06:43:23,,,
0524bfbe-6aa1-400f-b04e-43747079ee66,Firas Alwista,https://play-lh.googleusercontent.com/a-/ALV-UjUWT1bhCzCorSxWi3ZRHx1aViBKlazyCCy-v1MCuVP_KJwsy-0,"bagus banget aplikasinya, mempermudah pemesanan untuk naik MRT dan KRL di Jakarta",5,1,3.0.9,2021-04-06 11:09:09,,,3.0.9
ec351f04-1cf5-402d-901b-53dc24e8483f,waringin sungsang,https://play-lh.googleusercontent.com/a/ACg8ocKkFCp-U7jvqXaypWCVeyYmV7UTYHOrfYRJvq2E1HQlSi9Pyg=mo,Untuk riwayat tiket up date terbaru mohon tanggal dan jam keberangkatan dan kedatangan jangan dihilangkan dong,5,0,3.0.10,2021-04-27 01:57:59,,,3.0.10
72d668d5-7ea0-4ccc-8bad-50dfe1829753,Keke Cola,https://play-lh.googleusercontent.com/a-/ALV-UjVYpomBFW5kYrt8XmFJET9ZXm7jpcRqh5QyY3E5AD3bPBZ9wkkl,semoga aplikasi ini bisa mempermudah gerak kegiatan warga Jakart,5,0,3.1.11,2023-04-28 13:45:10,,,3.1.11
823be140-b24c-49cb-9a46-182348ee15dc,Tini mom,https://play-lh.googleusercontent.com/a-/ALV-UjVLeNmmZUQUdsFtfHE8v5wDKYXyfGoFN8MjFYrdHhz_iKyKUAn1,sangat membantu dlm perjalanan yg nyaman dan bersih,5,0,3.1.11,2023-05-11 01:56:22,,,3.1.11
6fafe194-ee17-4e45-99f1-9f0b62831752,Windhy Intanny,https://play-lh.googleusercontent.com/a/ACg8ocIpXfcf0vcxO3U8bEK3kQ1BHiXATa3GkqUX6nWQs0TXY_T1TA=mo,"bener2 menghemat waktu tenaga, sebelum ada mrt harus berjibaku kejar2 busway dan kereta. makasi MRT 👏🏻👏🏻",5,5,3.0.21,2021-07-30 04:27:21,,,3.0.21
6afdb927-d2ba-4c0d-998c-37ad2c3ef27f,Rama Putra Cianjur,https://play-lh.googleusercontent.com/a-/ALV-UjWOzwTmnKn75scZNVVP4Jypo7s_n8d95XYuoTNRZ81GGRD5qfXm,sangat nyaman pelayanan nya memuasan,5,0,3.1.3,2022-10-04 02:00:21,,,3.1.3
7a52ad17-8ae9-43d0-b90a-3c06636efb26,KEREN _GAMING,https://play-lh.googleusercontent.com/a-/ALV-UjUnC_c3mbQkHJkd77ZaR8KVRCu7PzmfAEsSX0PZ4771HlhSw64,"Aplikasi memudahkan banget buat jalan2, gak nyesel donloadnya 😆",5,0,3.0.59,2022-06-22 04:18:53,,,3.0.59
b7c61eae-3dbb-4769-8546-3f431c41e2cd,Joni Mustopa (Oni),https://play-lh.googleusercontent.com/a-/ALV-UjVdvLE3AKjVguFw_6WnkesFzDj8Bkzd1hTpdFlXEGrU4z39c97E,mantap dan sangat terbantu dalam otw ( tujuan ),5,0,3.0.9,2021-04-01 19:45:24,,,3.0.9
